5.501677,9.011195,0.7,0.7
4.232962,9.008551,0.7,0.7
2.996241,9.029083,0.7,0.7
1.861101,8.967395,0.7,0.7
0.632026,8.964952,0.7,0.7
-0.847536,9.017842,0.7,0.7
-2.074181,8.996147,0.7,0.7
-3.587491,8.900511,0.7,0.7
-4.72422,8.909248,0.7,0.7
-5.894887,8.903441,0.7,0.7
-7.104044,8.844272,0.7,0.7
-8.435602,8.857452,0.7,0.7
-9.716709,8.858811,0.7,0.7
-11.012244,8.786049,0.7,0.7
-12.303527,8.753218,0.7,0.7
-13.473465,8.824792,0.7,0.7
-14.588546,8.658675,0.7,0.7
-14.983745,7.315137,0.7,0.7
-15.008743,6.007368,0.7,0.7
-14.989948,4.800643,0.7,0.7
-14.984143,3.655941,0.7,0.7
-15.17217,2.240059,0.7,0.7
-15.112751,1.033406,0.7,0.7
-14.355469,0.174365,0.7,0.7
-13.002033,0.233077,0.7,0.7
-11.784771,0.217683,0.7,0.7
-10.587046,0.104965,0.7,0.7
-9.35816,0.042538,0.7,0.7
-7.833787,0.097406,0.7,0.7
-6.77799,0.125726,0.7,0.7
-5.572207,0.066395,0.7,0.7
-4.182397,0.129446,0.7,0.7
-2.684249,0.148343,0.7,0.7
-1.530996,0.15729,0.7,0.7
-0.213264,0.071111,0.7,0.7
0.995132,0.072213,0.7,0.7
2.205476,0.1201,0.7,0.7
3.487936,0.105143,0.7,0.7
4.702735,0.048306,0.7,0.7
6.061973,0.02716,0.7,0.7
7.189918,0.10535,0.7,0.7
8.148721,0.798466,0.7,0.7
8.41683,2.092011,0.7,0.7
8.487205,3.48593,0.7,0.7
8.446703,4.78923,0.7,0.7
8.454833,6.085022,0.7,0.7
8.430789,7.362512,0.7,0.7
8.208702,8.542823,0.7,0.7
6.981509,8.906463,0.7,0.7
